38.842665,-123.0728
,
38.842665,-123.017222
,
38.842665,-122.961644
,
38.842665,-122.906066
,
38.842665,-122.850488
,
38.842665,-122.79491
,
38.842665,-122.739332
,
38.842665,-122.683754
,
38.842665,-122.628176
,
38.842665,-122.572598
,
38.842665,-122.51702
,
38.842665,-122.461442
,
38.842665,-122.405864
,
38.842665,-122.350286
,
38.842665,-122.294708
,
38.842665,-122.23913
,
38.842665,-122.183552
,
38.842665,-122.127974
,
38.842665,-122.072396
,
38.842665,-122.016818
,
38.842665,-121.96124
,
38.842665,-121.905662
,
38.842665,-121.850084
,
38.842665,-121.794506
,
38.842665,-121.738928
,
38.842665,-121.68335
,
38.842665,-121.627772
,
38.842665,-121.572194
,
38.842665,-121.516616
,
38.799167,-123.0728
,
38.799167,-123.017222
,
38.799167,-122.961644
,
38.799167,-122.906066
,
38.799167,-122.850488
,
38.799167,-122.79491
,
38.799167,-122.739332
,
38.799167,-122.683754
,
38.799167,-122.628176
,
38.799167,-122.572598
,
38.799167,-122.51702
,
38.799167,-122.461442
,
38.799167,-122.405864
,
38.799167,-122.350286
,
38.799167,-122.294708
,
38.799167,-122.23913
,
38.799167,-122.183552
,
38.799167,-122.127974
,
38.799167,-122.072396
,
38.799167,-122.016818
,
38.799167,-121.96124
,
38.799167,-121.905662
,
38.799167,-121.850084
,
38.799167,-121.794506
,
38.799167,-121.738928
,
38.799167,-121.68335
,
38.799167,-121.627772
,
38.799167,-121.572194
,
38.799167,-121.516616
,
38.755669,-123.0728
,
38.755669,-123.017222
,
38.755669,-122.961644
,
38.755669,-122.906066
,
38.755669,-122.850488
,
38.755669,-122.79491
,
38.755669,-122.739332
,
38.755669,-122.683754
,
38.755669,-122.628176
,
38.755669,-122.572598
,
38.755669,-122.51702
,
38.755669,-122.461442
,
38.755669,-122.405864
,
38.755669,-122.350286
,
38.755669,-122.294708
,
38.755669,-122.23913
,
38.755669,-122.183552
,
38.755669,-122.127974
,
38.755669,-122.072396
,
38.755669,-122.016818
,
38.755669,-121.96124
,
38.755669,-121.905662
,
38.755669,-121.850084
,
38.755669,-121.794506
,
38.755669,-121.738928
,
38.755669,-121.68335
,
38.755669,-121.627772
,
38.755669,-121.572194
,
38.755669,-121.516616
,
38.712171,-123.0728
,
38.712171,-123.017222
,
38.712171,-122.961644
,
38.712171,-122.906066
,
38.712171,-122.850488
,
38.712171,-122.79491
,
38.712171,-122.739332
,
38.712171,-122.683754
,
38.712171,-122.628176
,
38.712171,-122.572598
,
38.712171,-122.51702
,
38.712171,-122.461442
,
38.712171,-122.405864
,
38.712171,-122.350286
,
38.712171,-122.294708
,
38.712171,-122.23913
,
38.712171,-122.183552
,
38.712171,-122.127974
,
38.712171,-122.072396
,
38.712171,-122.016818
,
38.712171,-121.96124
,
38.712171,-121.905662
,
38.712171,-121.850084
,
38.712171,-121.794506
,
38.712171,-121.738928
,
38.712171,-121.68335
,
38.712171,-121.627772
,
38.712171,-121.572194
,
38.712171,-121.516616
,
38.668673,-123.0728
,
38.668673,-123.017222
,
38.668673,-122.961644
,
38.668673,-122.906066
,
38.668673,-122.850488
,
38.668673,-122.79491
,
38.668673,-122.739332
,
38.668673,-122.683754
,
38.668673,-122.628176
,
38.668673,-122.572598
,
38.668673,-122.51702
,
38.668673,-122.461442
,
38.668673,-122.405864
,
38.668673,-122.350286
,
38.668673,-122.294708
,
38.668673,-122.23913
,
38.668673,-122.183552
,
38.668673,-122.127974
,
38.668673,-122.072396
,
38.668673,-122.016818
,
38.668673,-121.96124
,
38.668673,-121.905662
,
38.668673,-121.850084
,
38.668673,-121.794506
,
38.668673,-121.738928
,
38.668673,-121.68335
,
38.668673,-121.627772
,
38.668673,-121.572194
,
38.668673,-121.516616
,
38.625175,-123.0728
,
38.625175,-123.017222
,
38.625175,-122.961644
,
38.625175,-122.906066
,
38.625175,-122.850488
,
38.625175,-122.79491
,
38.625175,-122.739332
,
38.625175,-122.683754
,
38.625175,-122.628176
,
38.625175,-122.572598
,
38.625175,-122.51702
,
38.625175,-122.461442
,
38.625175,-122.405864
,
38.625175,-122.350286
,
38.625175,-122.294708
,
38.625175,-122.23913
,
38.625175,-122.183552
,
38.625175,-122.127974
,
38.625175,-122.072396
,
38.625175,-122.016818
,
38.625175,-121.96124
,
38.625175,-121.905662
,
38.625175,-121.850084
,
38.625175,-121.794506
,
38.625175,-121.738928
,
38.625175,-121.68335
,
38.625175,-121.627772
,
38.625175,-121.572194
,
38.625175,-121.516616
,
38.581677,-123.0728
,
38.581677,-123.017222
,
38.581677,-122.961644
,
38.581677,-122.906066
,
38.581677,-122.850488
,
38.581677,-122.79491
,
38.581677,-122.739332
,
38.581677,-122.683754
,
38.581677,-122.628176
,
38.581677,-122.572598
,
38.581677,-122.51702
,
38.581677,-122.461442
,
38.581677,-122.405864
,
38.581677,-122.350286
,
38.581677,-122.294708
,
38.581677,-122.23913
,
38.581677,-122.183552
,
38.581677,-122.127974
,
38.581677,-122.072396
,
38.581677,-122.016818
,
38.581677,-121.96124
,
38.581677,-121.905662
,
38.581677,-121.850084
,
38.581677,-121.794506
,
38.581677,-121.738928
,
38.581677,-121.68335
,
38.581677,-121.627772
,
38.581677,-121.572194
,
38.581677,-121.516616
,
38.538179,-123.0728
,
38.538179,-123.017222
,
38.538179,-122.961644
,
38.538179,-122.906066
,
38.538179,-122.850488
,
38.538179,-122.79491
,
38.538179,-122.739332
,
38.538179,-122.683754
,
38.538179,-122.628176
,
38.538179,-122.572598
,
38.538179,-122.51702
,
38.538179,-122.461442
,
38.538179,-122.405864
,
38.538179,-122.350286
,
38.538179,-122.294708
,
38.538179,-122.23913
,
38.538179,-122.183552
,
38.538179,-122.127974
,
38.538179,-122.072396
,
38.538179,-122.016818
,
38.538179,-121.96124
,
38.538179,-121.905662
,
38.538179,-121.850084
,
38.538179,-121.794506
,
38.538179,-121.738928
,
38.538179,-121.68335
,
38.538179,-121.627772
,
38.538179,-121.572194
,
38.538179,-121.516616
,
38.494681,-123.0728
,
38.494681,-123.017222
,
38.494681,-122.961644
,
38.494681,-122.906066
,
38.494681,-122.850488
,
38.494681,-122.79491
,
38.494681,-122.739332
,
38.494681,-122.683754
,
38.494681,-122.628176
,
38.494681,-122.572598
,
38.494681,-122.51702
,
38.494681,-122.461442
,
38.494681,-122.405864
,
38.494681,-122.350286
,
38.494681,-122.294708
,
38.494681,-122.23913
,
38.494681,-122.183552
,
38.494681,-122.127974
