38.494681,-122.072396
,
38.494681,-122.016818
,
38.494681,-121.96124
,
38.494681,-121.905662
,
38.494681,-121.850084
,
38.494681,-121.794506
,
38.494681,-121.738928
,
38.494681,-121.68335
,
38.494681,-121.627772
,
38.494681,-121.572194
,
38.494681,-121.516616
,
38.451183,-123.0728
,
38.451183,-123.017222
,
38.451183,-122.961644
,
38.451183,-122.906066
,
38.451183,-122.850488
,
38.451183,-122.79491
,
38.451183,-122.739332
,
38.451183,-122.683754
,
38.451183,-122.628176
,
38.451183,-122.572598
,
38.451183,-122.51702
,
38.451183,-122.461442
,
38.451183,-122.405864
,
38.451183,-122.350286
,
38.451183,-122.294708
,
38.451183,-122.23913
,
38.451183,-122.183552
,
38.451183,-122.127974
,
38.451183,-122.072396
,
38.451183,-122.016818
,
38.451183,-121.96124
,
38.451183,-121.905662
,
38.451183,-121.850084
,
38.451183,-121.794506
,
38.451183,-121.738928
,
38.451183,-121.68335
,
38.451183,-121.627772
,
38.451183,-121.572194
,
38.451183,-121.516616
,
38.407685,-123.0728
,
38.407685,-123.017222
,
38.407685,-122.961644
,
38.407685,-122.906066
,
38.407685,-122.850488
,
38.407685,-122.79491
,
38.407685,-122.739332
,
38.407685,-122.683754
,
38.407685,-122.628176
,
38.407685,-122.572598
,
38.407685,-122.51702
,
38.407685,-122.461442
,
38.407685,-122.405864
,
38.407685,-122.350286
,
38.407685,-122.294708
,
38.407685,-122.23913
,
38.407685,-122.183552
,
38.407685,-122.127974
,
38.407685,-122.072396
,
38.407685,-122.016818
,
38.407685,-121.96124
,
38.407685,-121.905662
,
38.407685,-121.850084
,
38.407685,-121.794506
,
38.407685,-121.738928
,
38.407685,-121.68335
,
38.407685,-121.627772
,
38.407685,-121.572194
,
38.407685,-121.516616
,
38.364187,-123.0728
,
38.364187,-123.017222
,
38.364187,-122.961644
,
38.364187,-122.906066
,
38.364187,-122.850488
,
38.364187,-122.79491
,
38.364187,-122.739332
,
38.364187,-122.683754
,
38.364187,-122.628176
,
38.364187,-122.572598
,
38.364187,-122.51702
,
38.364187,-122.461442
,
38.364187,-122.405864
,
38.364187,-122.350286
,
38.364187,-122.294708
,
38.364187,-122.23913
,
38.364187,-122.183552
,
38.364187,-122.127974
,
38.364187,-122.072396
,
38.364187,-122.016818
,
38.364187,-121.96124
,
38.364187,-121.905662
,
38.364187,-121.850084
,
38.364187,-121.794506
,
38.364187,-121.738928
,
38.364187,-121.68335
,
38.364187,-121.627772
,
38.364187,-121.572194
,
38.364187,-121.516616
,
38.320689,-123.0728
,
38.320689,-123.017222
,
38.320689,-122.961644
,
38.320689,-122.906066
,
38.320689,-122.850488
,
38.320689,-122.79491
,
38.320689,-122.739332
,
38.320689,-122.683754
,
38.320689,-122.628176
,
38.320689,-122.572598
,
38.320689,-122.51702
,
38.320689,-122.461442
,
38.320689,-122.405864
,
38.320689,-122.350286
,
38.320689,-122.294708
,
38.320689,-122.23913
,
38.320689,-122.183552
,
38.320689,-122.127974
,
38.320689,-122.072396
,
38.320689,-122.016818
,
38.320689,-121.96124
,
38.320689,-121.905662
,
38.320689,-121.850084
,
38.320689,-121.794506
,
38.320689,-121.738928
,
38.320689,-121.68335
,
38.320689,-121.627772
,
38.320689,-121.572194
,
38.320689,-121.516616
,
38.277191,-123.0728
,
38.277191,-123.017222
,
38.277191,-122.961644
,
38.277191,-122.906066
,
38.277191,-122.850488
,
38.277191,-122.79491
,
38.277191,-122.739332
,
38.277191,-122.683754
,
38.277191,-122.628176
,
38.277191,-122.572598
,
38.277191,-122.51702
,
38.277191,-122.461442
,
38.277191,-122.405864
,
38.277191,-122.350286
,
38.277191,-122.294708
,
38.277191,-122.23913
,
38.277191,-122.183552
,
38.277191,-122.127974
,
38.277191,-122.072396
,
38.277191,-122.016818
,
38.277191,-121.96124
,
38.277191,-121.905662
,
38.277191,-121.850084
,
38.277191,-121.794506
,
38.277191,-121.738928
,
38.277191,-121.68335
,
38.277191,-121.627772
,
38.277191,-121.572194
,
38.277191,-121.516616
,
38.233693,-123.0728
,
38.233693,-123.017222
,
38.233693,-122.961644
,
38.233693,-122.906066
,
38.233693,-122.850488
,
38.233693,-122.79491
,
38.233693,-122.739332
,
38.233693,-122.683754
,
38.233693,-122.628176
,
38.233693,-122.572598
,
38.233693,-122.51702
,
38.233693,-122.461442
,
38.233693,-122.405864
,
38.233693,-122.350286
,
38.233693,-122.294708
,
38.233693,-122.23913
,
38.233693,-122.183552
,
38.233693,-122.127974
,
38.233693,-122.072396
,
38.233693,-122.016818
,
38.233693,-121.96124
,
38.233693,-121.905662
,
38.233693,-121.850084
,
38.233693,-121.794506
,
38.233693,-121.738928
,
38.233693,-121.68335
,
38.233693,-121.627772
,
38.233693,-121.572194
,
38.233693,-121.516616
,
38.190195,-123.0728
,
38.190195,-123.017222
,
38.190195,-122.961644
,
38.190195,-122.906066
,
38.190195,-122.850488
,
38.190195,-122.79491
,
38.190195,-122.739332
,
38.190195,-122.683754
,
38.190195,-122.628176
,
38.190195,-122.572598
,
38.190195,-122.51702
,
38.190195,-122.461442
,
38.190195,-122.405864
,
38.190195,-122.350286
,
38.190195,-122.294708
,
38.190195,-122.23913
,
38.190195,-122.183552
,
38.190195,-122.127974
,
38.190195,-122.072396
,
38.190195,-122.016818
,
38.190195,-121.96124
,
38.190195,-121.905662
,
38.190195,-121.850084
,
38.190195,-121.794506
,
38.190195,-121.738928
,
38.190195,-121.68335
,
38.190195,-121.627772
,
38.190195,-121.572194
,
38.190195,-121.516616
,
38.146697,-123.0728
,
38.146697,-123.017222
,
38.146697,-122.961644
,
38.146697,-122.906066
,
38.146697,-122.850488
,
38.146697,-122.79491
,
38.146697,-122.739332
,
38.146697,-122.683754
,
38.146697,-122.628176
,
38.146697,-122.572598
,
38.146697,-122.51702
,
38.146697,-122.461442
,
38.146697,-122.405864
,
38.146697,-122.350286
,
38.146697,-122.294708
,
38.146697,-122.23913
,
38.146697,-122.183552
,
38.146697,-122.127974
,
38.146697,-122.072396
,
38.146697,-122.016818
,
38.146697,-121.96124
,
38.146697,-121.905662
,
38.146697,-121.850084
,
38.146697,-121.794506
,
38.146697,-121.738928
,
38.146697,-121.68335
,
38.146697,-121.627772
,
38.146697,-121.572194
,
38.146697,-121.516616
,
38.103199,-123.0728
,
38.103199,-123.017222
,
38.103199,-122.961644
,
38.103199,-122.906066
,
38.103199,-122.850488
,
38.103199,-122.79491
,
38.103199,-122.739332
